24816;0
24817;0
24818;1
24819;1
24820;1
24821;0
24822;1
24823;0
24824;3
24825;0
24826;0
24827;0
24828;1
24829;1
24830;0
24831;1
24832;1
24833;0
24834;0
24835;0
24836;0
24837;0
24838;0
24839;1
24840;0
24841;1
24842;1
24843;0
24844;1
24845;0
24846;1
24847;0
24848;0
24849;0
24850;1
24851;1
24852;0
24853;0
24854;0
24855;2
24856;0
24857;0
24858;0
24859;0
24860;0
24861;2
24862;1
24863;1
24864;0
24865;1
24866;0
24867;1
24868;0
24869;0
24870;0
24871;0
24872;1
24873;0
24874;1
24875;0
24876;0
24877;0
24878;2
24879;0
24880;0
24881;0
24882;0
24883;0
24884;0
24885;0
24886;1
24887;2
24888;0
24889;0
24890;0
24891;0
24892;0
24893;1
24894;2
24895;1
24896;0
24897;0
24898;0
24899;1
24900;0
24901;1
24902;1
24903;0
24904;1
24905;0
24906;0
24907;1
24908;0
24909;0
24910;1
24911;0
24912;0
24913;0
24914;0
24915;0
24916;0
24917;1
24918;0
24919;0
24920;0
24921;0
24922;0
24923;1
24924;1
24925;1
24926;0
24927;0
24928;1
24929;2
24930;0
24931;0
24932;0
24933;1
24934;0
24935;0
24936;0
24937;0
24938;1
24939;0
24940;1
24941;0
24942;0
24943;1
24944;0
24945;0
24946;0
24947;1
24948;1
24949;1
24950;0
24951;0
24952;0
24953;0
24954;1
24955;0
24956;0
24957;1
24958;0
24959;1
24960;1
24961;0
24962;0
24963;0
24964;1
24965;1
24966;0
24967;1
24968;0
24969;0
24970;1
24971;0
24972;0
24973;0
24974;0
24975;0
24976;0
24977;1
24978;0
24979;0
24980;0
24981;0
24982;0
24983;0
24984;0
24985;1
24986;1
24987;0
24988;1
24989;0
24990;0
24991;0
24992;0
24993;1
24994;0
24995;0
24996;0
24997;2
24998;0
24999;0
25000;2
25001;1
25002;1
25003;0
25004;0
25005;0
25006;0
25007;0
25008;1
25009;1
25010;0
25011;0
25012;1
25013;0
25014;0
25015;0
25016;0
25017;0
25018;0
25019;0
25020;1
25021;1
25022;0
25023;0
25024;0
25025;0
25026;1
25027;1
25028;1
25029;0
25030;1
25031;1
25032;0
25033;0
25034;0
25035;0
25036;0
25037;0
25038;0
25039;2
25040;0
25041;0
25042;0
25043;2
25044;0
25045;0
25046;1
25047;0
25048;0
25049;0
25050;0
25051;0
25052;0
25053;0
25054;0
25055;0
25056;0
25057;0
25058;0
25059;0
25060;0
25061;0
25062;0
25063;1
25064;0
25065;0
25066;0
25067;2
25068;1
25069;0
25070;0
25071;1
25072;0
25073;1
25074;1
25075;0
25076;0
25077;1
25078;0
25079;0
25080;0
25081;0
25082;0
25083;0
25084;0
25085;1
25086;0
25087;0
25088;0
25089;0
25090;1
25091;1
25092;1
25093;1
25094;0
25095;0
25096;0
25097;0
25098;0
25099;1
25100;2
25101;0
25102;2
25103;0
25104;1
25105;0
25106;0
25107;1
25108;0
25109;0
25110;1
25111;0
25112;0
25113;0
25114;0
25115;0
25116;0
25117;0
25118;0
25119;0
25120;0
25121;0
25122;1
25123;0
25124;0
25125;0
25126;0
25127;0
25128;0
25129;0
25130;0
25131;0
25132;0
25133;0
25134;1
25135;1
25136;0
25137;0
25138;0
25139;0
25140;0
25141;1
25142;0
25143;0
25144;0
25145;0
25146;0
25147;0
25148;2
25149;0
25150;0
25151;0
25152;0
25153;0
25154;0
25155;0
25156;0
25157;0
25158;1
25159;0
25160;1
25161;2
25162;0
25163;0
25164;2
25165;0
25166;1
25167;0
25168;0
25169;0
25170;2
25171;1
25172;0
25173;0
25174;2
25175;0
25176;0
25177;1
25178;2
25179;1
25180;1
25181;2
25182;0
25183;0
25184;1
25185;0
25186;0
25187;0
25188;0
25189;0
25190;0
25191;0
25192;1
25193;0
25194;0
25195;2
25196;0
25197;1
25198;1
25199;1
25200;1
25201;0
25202;2
25203;0
25204;0
25205;1
25206;0
25207;0
25208;0
25209;1
25210;0
25211;0
25212;0
25213;0
25214;0
25215;1
25216;0
25217;0
25218;2
25219;0
25220;0
25221;2
25222;0
25223;0
25224;0
25225;3
25226;0
25227;0
25228;1
25229;2
25230;0
25231;0
25232;0
25233;1
25234;0
25235;0
25236;0
25237;0
25238;1
25239;0
25240;0
25241;1
25242;2
25243;0
25244;0
25245;0
25246;0
25247;0
25248;0
25249;1
25250;2
25251;1
25252;1
25253;1
25254;0
25255;0
25256;0
25257;0
25258;1
25259;0
25260;1
25261;0
25262;1
25263;0
25264;0
25265;1
25266;0
25267;0
25268;0
25269;0
25270;1
25271;1
25272;0
25273;0
25274;0
25275;0
25276;0
25277;0
25278;0
25279;0
25280;0
25281;1
25282;0
25283;3
25284;0
25285;1
25286;0
25287;0
25288;0
25289;1
25290;1
25291;1
25292;1
25293;1
25294;0
25295;0
25296;1
25297;2
25298;0
25299;0
25300;0
25301;0
25302;0
25303;1
25304;0
25305;0
25306;0
25307;0
25308;1
25309;0
25310;1
25311;2
25312;0
25313;0
25314;0
25315;0
25316;0
25317;1
25318;0
25319;0
25320;0
25321;0
25322;0
25323;0
25324;0
25325;0
25326;2
25327;0
25328;0
25329;0
25330;0
25331;0
25332;0
25333;0
25334;0
25335;0
25336;0
25337;2
25338;0
25339;1
25340;0
25341;0
25342;0
25343;0
25344;0
25345;0
25346;0
25347;0
25348;0
25349;1
25350;0
25351;1
25352;1
25353;0
25354;0
25355;1
25356;1
25357;0
25358;0
25359;1
25360;1
25361;0
25362;0
25363;0
25364;2
25365;0
25366;1
25367;0
25368;1
25369;0
25370;1
25371;5
25372;1
25373;1
25374;1
25375;3
25376;0
25377;0
25378;2
25379;1
25380;3
25381;1
25382;0
25383;0
25384;0
25385;1
25386;0
25387;0
25388;2
25389;1
25390;0
25391;0
25392;0
25393;0
25394;0
25395;0
25396;1
25397;1
25398;0
25399;0
25400;0
25401;2
25402;1
25403;0
25404;1
25405;0
25406;1
25407;1
25408;1
25409;0
25410;0
25411;1
25412;0
25413;0
25414;0
25415;2
25416;1
25417;0
25418;0
25419;0
25420;0
25421;0
25422;0
25423;0
25424;0
25425;1
25426;1
25427;1
25428;1
25429;1
25430;0
25431;0
25432;0
25433;0
25434;0
25435;0
25436;0
25437;1
25438;1
25439;0
25440;1
25441;1
25442;1
25443;0
25444;1
25445;0
25446;0
25447;1
25448;0
25449;0
25450;0
25451;0
25452;0
25453;1
25454;0
25455;0
25456;0
25457;1
25458;0
25459;0
25460;0
25461;0
25462;0
25463;0
25464;0
25465;0
25466;0
25467;0
25468;0
25469;1
25470;0
25471;0
25472;0
25473;0
25474;0
25475;0
25476;1
25477;0
25478;2
25479;1
25480;0
25481;0
25482;1
25483;0
25484;1
25485;0
25486;0
25487;0
25488;0
25489;0
25490;0
25491;1
25492;0
25493;1
25494;0
25495;0
25496;0
25497;0
25498;0
25499;0
25500;0
25501;0
25502;0
25503;1
25504;0
25505;0
25506;0
25507;0
25508;1
25509;1
25510;0
25511;1
25512;0
25513;0
25514;0
25515;0
25516;0
25517;1
25518;1
25519;0
25520;0
25521;1
25522;1
25523;0
25524;0
25525;0
25526;0
25527;0
25528;0
25529;0
25530;0
25531;1
25532;0
25533;0
25534;2
25535;0
25536;1
25537;0
25538;0
25539;0
25540;0
25541;1
25542;0
25543;0
25544;1
25545;0
25546;1
25547;0
25548;0
25549;0
25550;0
25551;0
25552;0
25553;0
25554;0
25555;1
25556;0
25557;0
25558;0
25559;0
25560;0
25561;0
25562;1
25563;1
25564;0
25565;1
25566;0
25567;0
25568;0
25569;0
25570;0
25571;0
25572;0
25573;1
25574;1
25575;0
25576;0
25577;0
25578;0
25579;0
25580;0
25581;1
25582;0
25583;0
25584;1
25585;0
25586;1
25587;0
25588;0
25589;0
25590;0
25591;1
25592;0
25593;1
25594;0
25595;1
25596;0
25597;0
25598;0
25599;1
25600;0
25601;0
25602;0
25603;0
25604;0
25605;0
25606;0
25607;0
25608;0
25609;0
25610;0
25611;0
25612;0
25613;0
25614;1
25615;0
25616;0
25617;0
25618;0
25619;0
25620;0
25621;0
25622;2
25623;1
25624;0
25625;1
25626;0
25627;1
25628;0
25629;0
25630;1
25631;1
25632;0
25633;1
25634;0
25635;0
25636;0
25637;0
25638;0
25639;0
25640;0
25641;1
25642;0
25643;1
25644;1
25645;0
25646;0
25647;0
25648;0
25649;0
25650;0
25651;0
25652;0
25653;0
25654;1
25655;0
25656;0
25657;0
25658;0
25659;0
25660;0
25661;1
25662;1
25663;0
25664;0
25665;0
25666;0
25667;0
25668;0
25669;0
25670;0
25671;0
25672;0
25673;0
25674;0
25675;0
25676;0
25677;1
25678;0
25679;0
25680;0
25681;0
25682;0
25683;2
25684;1
25685;0
25686;1
25687;0
25688;1
25689;0
25690;0
25691;1
25692;0
25693;0
25694;0
25695;0
25696;1
25697;0
25698;0
25699;0
25700;1
25701;2
25702;0
25703;1
25704;1
25705;0
25706;0
25707;0
25708;0
25709;0
25710;1
25711;0
25712;1
25713;0
25714;2
25715;2
25716;0
25717;0
25718;1
25719;0
25720;0
25721;0
25722;0
25723;0
25724;0
25725;0
25726;2
25727;0
25728;0
25729;1
25730;0
25731;0
25732;0
25733;0
25734;1
25735;0
25736;0
25737;0
25738;0
25739;0
25740;1
25741;0
25742;0
25743;2
25744;1
25745;0
25746;1
25747;2
25748;0
25749;0
25750;0
25751;0
25752;1
25753;3
25754;0
25755;0
25756;0
25757;0
25758;1
25759;2
25760;0
25761;0
25762;1
25763;0
25764;0
25765;0
25766;0
25767;0
25768;0
25769;0
25770;0
25771;0
25772;0
25773;0
25774;1
25775;0
25776;0
25777;0
25778;0
25779;0
25780;0
25781;1
25782;0
25783;0
25784;1
25785;1
25786;0
25787;0
25788;1
25789;1
25790;0
25791;1
25792;0
25793;0
25794;0
25795;0
25796;0
25797;0
25798;0
25799;0
25800;0
25801;0
25802;0
25803;0
25804;0
25805;0
25806;0
25807;0
25808;0
25809;0
25810;0
25811;0
25812;0
25813;0
25814;0
25815;0
25816;0
25817;1
25818;0
25819;1
25820;0
25821;0
25822;0
25823;0
25824;0
25825;1
25826;1
25827;0
25828;2
25829;1
25830;1
25831;0
25832;0
25833;0
25834;0
25835;1
25836;0
25837;0
25838;0
25839;0
25840;1
25841;0
25842;0
25843;1
25844;0
25845;1
25846;1
25847;0
25848;1
25849;1
25850;0
25851;0
25852;1
25853;0
25854;0
25855;0
25856;0
25857;0
25858;0
25859;0
25860;1
25861;1
25862;0
25863;1
25864;0
25865;0
25866;1
25867;0
25868;1
25869;0
25870;1
25871;0
25872;1
25873;0
25874;0
25875;0
25876;0
25877;0
25878;0
25879;0
25880;0
25881;2
25882;0
25883;0
25884;3
25885;0
25886;0
25887;2
25888;1
25889;0
25890;0
25891;0
25892;0
25893;0
25894;1
25895;0
25896;0
25897;0
25898;1
25899;0
25900;1
25901;0
25902;0
25903;1
25904;1
25905;0
25906;1
25907;1
25908;1
25909;1
25910;0
25911;0
25912;1
25913;2
25914;0
25915;2
25916;0
25917;0
25918;0
25919;0
25920;0
25921;0
25922;0
25923;1
25924;1
25925;0
25926;1
25927;0
25928;0
25929;0
25930;1
25931;0
25932;1
25933;0
25934;1
25935;0
25936;1
25937;0
25938;1
25939;0
25940;0
25941;0
25942;0
25943;3
25944;0
25945;0
25946;0
25947;0
25948;0
25949;2
25950;0
25951;0
25952;0
25953;1
25954;0
25955;1
25956;1
25957;1
25958;0
25959;1
25960;0
25961;0
25962;0
25963;1
25964;0
25965;0
25966;0
25967;0
25968;0
25969;0
25970;0
25971;1
25972;0
25973;0
25974;0
25975;0
25976;0
25977;1
25978;0
25979;0
25980;0
25981;0
25982;2
25983;1
25984;0
25985;1
25986;0
25987;0
25988;2
25989;0
25990;0
25991;0
25992;1
25993;1
25994;1
25995;1
25996;2
25997;1
25998;1
25999;0
26000;1
26001;0
26002;1
26003;0
26004;0
26005;1
26006;1
26007;0
26008;1
26009;1
26010;1
26011;0
26012;2
26013;3
26014;0
26015;0
26016;0
26017;2
26018;0
26019;2
26020;2
26021;1
26022;0
26023;1
26024;1
26025;0
26026;1
26027;0
26028;0
26029;0
26030;0
26031;2
26032;0
26033;0
26034;0
26035;0
26036;0
26037;0
26038;0
26039;0
26040;0
26041;2
26042;0
26043;1
26044;1
26045;1
26046;1
26047;0
26048;0
26049;0
26050;0
26051;0
26052;1
26053;1
26054;0
26055;0
26056;0
26057;2
26058;2
26059;0
26060;0
26061;0
26062;2
26063;0
26064;1
26065;0
26066;0
26067;0
26068;0
26069;1
26070;0
26071;0
26072;0
26073;0
26074;0
26075;0
26076;1
26077;0
26078;1
26079;0
26080;0
26081;0
26082;0
26083;1
26084;0
26085;1
26086;1
26087;0
26088;0
26089;0
26090;0
26091;1
26092;0
26093;0
26094;0
26095;0
26096;0
26097;0
26098;0
26099;0
26100;0
26101;0
26102;0
26103;0
26104;0
26105;0
26106;0
26107;0
26108;0
26109;1
26110;1
26111;1
26112;0
26113;0
26114;0
26115;0
26116;0
26117;1
26118;0
26119;0
26120;1
26121;0
26122;0
26123;0
26124;1
26125;0
26126;0
26127;0
26128;0
26129;1
26130;0
26131;0
26132;1
26133;0
26134;0
26135;0
26136;0
26137;2
26138;0
26139;0
26140;1
26141;0
26142;1
26143;0
26144;0
26145;0
26146;2
26147;0
26148;1
26149;2
26150;0
26151;0
26152;0
26153;0
26154;0
26155;2
26156;1
26157;0
26158;1
26159;1
26160;0
26161;1
26162;1
26163;0
26164;1
26165;0
26166;0
26167;0
26168;1
26169;1
26170;0
26171;1
26172;1
26173;1
26174;0
26175;0
26176;0
26177;0
26178;1
26179;0
26180;0
26181;0
26182;0
26183;1
26184;0
26185;0
26186;0
26187;0
26188;0
26189;0
26190;0
26191;1
26192;0
26193;1
26194;0
26195;0
26196;0
26197;0
26198;0
26199;0
26200;0
26201;0
26202;0
26203;0
26204;0
26205;0
26206;1
26207;1
26208;0
26209;0
26210;2
26211;0
26212;0
26213;1
26214;0
26215;0
26216;0
26217;0
26218;0
26219;0
26220;0
26221;0
26222;0
26223;0
26224;0
26225;0
26226;0
26227;1
26228;0
26229;0
26230;2
26231;1
26232;0
26233;0
26234;0
26235;0
26236;0
26237;0
26238;0
26239;0
26240;0
26241;0
26242;0
26243;0
26244;0
26245;0
26246;0
26247;0
26248;0
26249;0
26250;0
26251;1
26252;1
26253;0
26254;0
26255;1
26256;0
26257;0
26258;0
26259;2
26260;0
26261;0
26262;0
26263;2
26264;1
26265;1
26266;0
26267;0
26268;1
26269;0
26270;0
26271;0
26272;0
26273;0
26274;0
26275;0
26276;0
26277;2
26278;0
26279;0
26280;0
26281;0
26282;2
26283;0
26284;0
26285;0
26286;1
26287;0
26288;1
26289;0
26290;0
26291;0
26292;0
26293;0
26294;0
26295;0
26296;0
26297;1
26298;1
26299;1
26300;0
26301;0
26302;1
26303;1
26304;0
26305;0
26306;0
26307;1
26308;1
26309;1
26310;0
26311;1
26312;0
26313;0
26314;0
26315;0
26316;0
26317;0
26318;0
26319;0
26320;0
26321;0
26322;0
26323;0
26324;0
26325;0
26326;1
26327;0
26328;0
26329;0
26330;0
26331;1
26332;0
26333;0
26334;1
26335;0
26336;0
26337;0
26338;1
26339;0
26340;0
26341;0
26342;0
26343;0
26344;1
26345;0
26346;0
26347;0
26348;0
26349;0
26350;0
26351;1
26352;1
26353;0
26354;0
26355;0
26356;0
26357;1
26358;0
26359;1
26360;0
26361;0
26362;0
26363;1
26364;0
26365;0
26366;0
26367;0
26368;0
26369;0
26370;0
26371;0
26372;0
26373;0
26374;0
26375;1
26376;0
26377;0
26378;1
26379;0
26380;0
26381;0
26382;0
26383;0
26384;0
26385;0
26386;0
26387;0
26388;0
26389;0
26390;0
26391;0
26392;0
26393;0
26394;0
26395;0
26396;0
26397;0
26398;0
26399;1
26400;0
26401;0
26402;1
26403;0
26404;0
26405;1
26406;1
26407;0
26408;1
26409;1
26410;0
26411;0
26412;1
26413;1
26414;0
26415;1
26416;1
26417;0
26418;0
26419;0
26420;0
26421;0
26422;1
26423;1
26424;0
26425;0
26426;0
26427;0
26428;0
26429;0
26430;0
26431;0
26432;0
26433;1
26434;2
26435;0
26436;1
26437;1
26438;1
26439;0
26440;1
26441;0
26442;1
26443;0
26444;0
26445;0
26446;1
26447;0
26448;0
26449;0
26450;0
26451;1
26452;2
26453;0
26454;2
26455;0
26456;0
26457;0
26458;0
26459;1
26460;1
26461;1
26462;0
26463;0
26464;1
26465;0
26466;0
26467;0
26468;0
26469;0
26470;1
26471;0
26472;0
26473;0
26474;0
26475;0
26476;0
26477;1
26478;0
26479;0
26480;1
26481;0
26482;0
26483;1
26484;0
26485;1
26486;0
26487;0
26488;0
26489;1
26490;1
26491;0
26492;0
26493;0
26494;0
26495;0
26496;0
26497;0
26498;0
26499;2
26500;0
26501;0
26502;0
26503;0
26504;0
26505;1
26506;0
26507;1
26508;2
26509;0
26510;0
26511;0
26512;1
26513;1
26514;0
26515;0
26516;0
26517;0
26518;0
26519;0
26520;0
26521;1
26522;1
26523;0
26524;0
26525;0
26526;0
26527;0
26528;0
26529;1
26530;3
26531;1
26532;0
26533;2
26534;0
26535;0
26536;1
26537;0
26538;1
26539;0
26540;0
26541;0
26542;0
26543;0
26544;0
26545;0
26546;1
26547;0
26548;0
26549;0
26550;0
26551;0
26552;0
26553;2
26554;0
26555;0
26556;0
26557;1
26558;1
26559;0
26560;0
26561;0
26562;1
26563;0
26564;0
26565;1
26566;1
26567;0
26568;0
26569;0
26570;0
26571;0
26572;0
26573;0
26574;0
26575;0
26576;2
26577;0
26578;1
26579;0
26580;0
26581;0
26582;0
26583;1
26584;0
26585;0
26586;0
26587;0
26588;1
26589;1
26590;1
26591;0
26592;2
26593;2
26594;0
26595;0
26596;2
26597;0
26598;1
26599;1
26600;0
26601;0
26602;0
26603;0
26604;0
26605;0
26606;1
26607;1
26608;1
26609;2
26610;0
26611;0
26612;0
26613;1
26614;0
26615;0
26616;0
26617;0
26618;1
26619;0
26620;0
26621;0
26622;1
26623;0
26624;0
26625;0
26626;0
26627;1
26628;0
26629;1
26630;0
26631;1
26632;0
26633;0
26634;0
26635;1
26636;1
26637;1
26638;0
26639;0
26640;0
26641;1
26642;2
26643;1
26644;2
26645;0
26646;0
26647;0
26648;0
26649;0
26650;0
26651;0
26652;0
26653;1
26654;0
26655;0
26656;0
26657;1
26658;1
26659;0
26660;3
26661;0
26662;0
26663;0
26664;1
26665;0
26666;0
26667;0
26668;2
26669;2
26670;0
26671;0
26672;0
26673;0
26674;2
26675;1
26676;1
26677;2
26678;1
26679;2
26680;0
26681;2
26682;2
26683;1
26684;1
26685;0
26686;0
26687;1
26688;0
26689;0
26690;0
26691;1
26692;1
26693;0
26694;0
26695;0
26696;0
26697;0
26698;0
26699;0
26700;3
26701;0
26702;0
26703;0
26704;0
26705;0
26706;0
26707;0
26708;1
26709;1
26710;1
26711;2
26712;0
26713;3
26714;0
26715;1
26716;0
26717;0
26718;0
26719;0
26720;0
26721;0
26722;1
26723;2
26724;2
26725;0
26726;0
26727;0
26728;0
26729;2
26730;0
26731;1
26732;2
26733;2
26734;1
26735;0
26736;0
26737;0
26738;1
26739;1
26740;0
26741;0
26742;0
26743;0
26744;0
26745;1
26746;1
26747;2
26748;1
26749;1
26750;0
26751;0
26752;2
26753;0
26754;1
26755;0
26756;2
26757;0
26758;1
26759;1
26760;1
26761;0
26762;0
26763;0
26764;1
26765;0
26766;0
26767;0
26768;0
26769;1
26770;1
26771;0
26772;2
26773;2
26774;0
26775;1
26776;0
26777;0
26778;0
26779;0
26780;0
26781;0
26782;0
26783;0
26784;0
26785;1
26786;0
26787;1
26788;0
26789;0
26790;0
26791;0
26792;1
26793;2
26794;0
26795;0
26796;0
26797;0
26798;0
26799;0
26800;0
26801;0
26802;0
26803;1
26804;0
26805;0
26806;0
26807;0
26808;0
26809;0
26810;0
26811;1
26812;0
26813;0
26814;0
26815;1
26816;1
26817;0
26818;0
26819;0
26820;0
26821;0
26822;0
26823;1
26824;1
26825;0
26826;0
26827;0
26828;0
26829;0
26830;0
26831;0
26832;0
26833;1
26834;0
26835;0
26836;0
26837;0
26838;0
26839;0
26840;0
26841;1
26842;0
26843;0
26844;0
26845;1
26846;0
26847;0
26848;1
26849;0
26850;0
26851;1
26852;0
26853;1
26854;0
26855;0
26856;1
26857;0
26858;0
26859;0
26860;0
26861;0
26862;0
26863;0
26864;1
26865;0
26866;1
26867;0
26868;0
26869;0
26870;0
26871;0
26872;1
26873;0
26874;0
26875;0
26876;0
26877;0
26878;1
26879;0
26880;2
26881;0
26882;1
26883;0
26884;0
26885;0
26886;1
26887;2
26888;0
26889;1
26890;0
26891;3
26892;1
26893;0
26894;0
26895;1
26896;1
26897;0
26898;0
26899;0
26900;2
26901;0
26902;0
26903;0
26904;1
26905;1
26906;0
26907;2
26908;0
26909;0
26910;1
26911;0
26912;1
26913;1
26914;0
26915;2
26916;0
26917;0
26918;0
26919;0
26920;0
26921;0
26922;0
26923;1
26924;0
26925;2
26926;0
26927;1
26928;2
26929;0
26930;0
26931;0
26932;0
26933;3
26934;0
26935;0
26936;0
26937;0
26938;0
26939;1
26940;2
26941;0
26942;0
26943;0
26944;0
26945;0
26946;0
26947;1
26948;1
26949;0
26950;1
26951;2
26952;1
26953;0
26954;1
26955;2
26956;0
26957;0
26958;0
26959;0
26960;0
26961;0
26962;0
26963;2
26964;1
26965;1
26966;0
26967;0
26968;0
26969;1
26970;0
26971;1
26972;1
26973;0
26974;1
26975;0
26976;0
26977;1
26978;1
26979;1
26980;1
26981;0
26982;0
26983;0
26984;0
26985;0
26986;2
26987;0
26988;1
26989;1
26990;1
26991;2
26992;0
26993;0
26994;0
26995;0
26996;0
26997;1
26998;0
26999;1
27000;3
27001;1
27002;0
27003;0
27004;0
27005;0
27006;1
27007;1
27008;0
27009;0
27010;1
27011;2
27012;0
27013;1
27014;0
27015;2
27016;0
27017;1
27018;0
27019;1
27020;1
27021;0
27022;2
27023;0
27024;0
27025;0
27026;1
27027;4
27028;0
27029;0
27030;0
27031;1
27032;0
27033;0
27034;0
27035;1
27036;0
27037;1
27038;1
27039;0
27040;0
27041;0
27042;1
27043;1
27044;1
27045;1
27046;0
27047;0
27048;0
27049;1
27050;1
27051;0
27052;1
27053;1
27054;0
27055;0
27056;0
27057;2
27058;1
27059;1
27060;2
27061;0
27062;0
27063;1
27064;0
27065;0
27066;1
27067;0
27068;1
27069;1
27070;0
27071;0
27072;1
27073;0
27074;0
27075;1
27076;0
27077;0
27078;0
27079;0
27080;1
27081;0
27082;0
27083;2
27084;0
27085;0
27086;1
27087;0
27088;0
27089;2
27090;1
27091;0
27092;0
27093;0
27094;2
27095;0
27096;0
27097;1
27098;0
27099;1
27100;2
27101;0
27102;0
27103;0
27104;0
27105;1
27106;0
27107;0
27108;0
27109;0
27110;1
27111;0
27112;0
27113;1
27114;0
27115;0
27116;1
27117;1
27118;2
27119;1
27120;0
27121;0
27122;2
27123;0
27124;2
27125;0
27126;0
27127;0
27128;0
27129;2
27130;0
27131;0
27132;0
27133;0
27134;0
27135;1
27136;0
27137;1
27138;0
27139;0
27140;1
27141;1
27142;0
27143;1
27144;0
27145;0
27146;1
27147;0
27148;0
27149;1
27150;0
27151;2
27152;0
27153;1
27154;0
27155;0
27156;2
27157;1
27158;1
27159;0
27160;0
27161;0
27162;1
27163;0
27164;0
27165;1
27166;1
27167;0
27168;0
27169;0
27170;0
27171;2
27172;0
27173;0
27174;1
27175;0
27176;0
27177;1
27178;0
27179;0
27180;2
27181;0
27182;1
27183;0
27184;0
27185;0
27186;1
27187;0
27188;0
27189;0
27190;0
27191;1
27192;0
27193;0
27194;1
27195;0
27196;0
27197;0
27198;0
27199;2
27200;0
27201;1
27202;1
27203;1
27204;2
27205;0
27206;1
27207;0
27208;1
27209;0
27210;0
27211;1
27212;1
27213;1
27214;0
27215;0
27216;0
27217;1
27218;0
27219;0
27220;0
27221;0
27222;0
27223;0
27224;1
27225;0
27226;0
27227;0
27228;0
27229;1
27230;1
27231;0
27232;0
27233;1
27234;1
27235;0
27236;1
27237;0
27238;0
27239;1
27240;1
27241;1
27242;0
27243;0
27244;0
27245;0
27246;0
27247;0
27248;0
27249;0
27250;0
27251;0
27252;1
27253;0
27254;0
27255;0
27256;0
27257;0
27258;0
27259;1
27260;0
27261;0
27262;1
27263;0
27264;0
27265;0
27266;0
27267;0
27268;1
27269;0
27270;0
27271;0
27272;0
27273;0
27274;0
27275;0
27276;0
27277;1
27278;0
27279;0
27280;0
27281;0
27282;1
27283;0
27284;1
27285;0
27286;0
27287;0
27288;1
27289;0
27290;0
27291;0
27292;0
27293;0
27294;0
27295;0
27296;0
27297;0
27298;0
27299;0
27300;2
27301;1
27302;0
27303;0
27304;1
27305;0
27306;0
27307;2
27308;0
27309;0
27310;0
27311;0
27312;0
27313;0
27314;0
27315;1
27316;1
27317;1
27318;0
27319;0
27320;0
27321;0
27322;0
27323;1
27324;0
27325;0
27326;2
27327;1
27328;0
27329;0
27330;1
27331;1
27332;0
27333;1
27334;0
27335;0
27336;0
27337;0
27338;0
27339;1
27340;3
27341;0
27342;0
27343;0
27344;0
27345;0
27346;0
27347;0
27348;2
27349;1
27350;0
27351;1
27352;0
27353;0
27354;0
27355;1
27356;0
27357;0
27358;0
27359;0
27360;0
27361;0
27362;1
27363;1
27364;0
27365;3
27366;0
27367;0
27368;0
27369;0
27370;1
27371;0
27372;0
27373;1
27374;0
27375;0
27376;0
27377;0
27378;0
27379;1
27380;0
27381;1
27382;0
27383;1
27384;1
27385;0
27386;0
27387;1
27388;0
27389;1
27390;1
27391;0
27392;0
27393;0
27394;0
27395;0
27396;1
27397;1
27398;0
27399;0
27400;0
27401;0
27402;0
27403;1
27404;0
27405;1
27406;0
27407;1
27408;1
27409;0
27410;0
27411;0
27412;0
27413;0
27414;1
27415;0
27416;0
27417;0
27418;0
27419;0
27420;0
27421;0
27422;1
27423;0
27424;0
27425;0
27426;1
27427;0
27428;0
27429;0
27430;0
27431;0
27432;0
27433;0
27434;0
27435;0
27436;0
27437;1
27438;0
27439;1
27440;0
27441;0
27442;0
27443;0
27444;0
27445;0
27446;1
27447;1
27448;2
27449;0
27450;1
27451;0
27452;1
27453;0
27454;0
27455;2
27456;0
27457;0
27458;0
27459;0
27460;0
27461;0
27462;0
27463;0
27464;0
27465;0
27466;0
27467;0
27468;0
27469;1
27470;1
27471;0
27472;0
27473;0
27474;0
27475;1
27476;1
27477;0
27478;0
27479;0
27480;0
27481;0
27482;0
27483;0
27484;0
27485;0
27486;0
27487;0
27488;0
27489;0
27490;0
27491;0
27492;0
27493;0
27494;0
27495;3
27496;0
27497;0
27498;0
27499;0
27500;0
27501;0
27502;0
27503;1
27504;0
27505;1
27506;0
27507;1
27508;1
27509;0
27510;1
27511;0
27512;1
27513;0
27514;0
27515;0
27516;0
27517;0
27518;0
27519;1
27520;0
27521;0
27522;0
27523;1
27524;0
27525;0
27526;1
27527;0
27528;0
27529;0
27530;0
27531;0
27532;0
27533;0
27534;2
27535;0
27536;0
27537;0
27538;1
27539;1
27540;0
27541;1
27542;0
27543;1
27544;1
27545;0
27546;1
27547;0
27548;0
27549;0
27550;0
27551;0
27552;0
27553;1
27554;0
27555;1
27556;0
27557;1
27558;0
27559;0
27560;1
27561;0
27562;0
27563;1
27564;4
27565;0
27566;0
27567;0
27568;0
27569;1
27570;1
27571;1
27572;2
27573;0
27574;0
27575;2
27576;0
27577;1
27578;1
27579;0
27580;1
27581;0
27582;2
27583;1
27584;0
27585;0
27586;1
27587;1
27588;1
27589;2
27590;0
27591;0
27592;0
27593;1
27594;0
27595;0
27596;1
27597;0
27598;0
27599;0
27600;0
27601;0
27602;0
27603;0
27604;0
27605;0
27606;0
27607;2
27608;1
27609;1
27610;0
27611;0
27612;1
27613;0
27614;1
27615;1
